426,13044149,genus calvatia genus of puffballs having outer casings whose upper parts break at maturity into angular pieces to expose the spores
427,11592146,fungus genus includes lichen genera
428,4105893,room an area within a building enclosed by walls and floor and ceiling the rooms were very small but they had a nice view
429,4546855,wall an architectural partition with a height and length greater than its thickness used to divide or enclose an area or to support another structure the south wall had a small window the walls were covered with pictures
430,2423589,springbuck a South African gazelle noted for springing lightly into the air
431,2423022,gazelle small swift graceful antelope of Africa and Asia having lustrous eyes
432,10421470,pill roller a health professional trained in the art of preparing and dispensing drugs
433,6055300,pharmacy the art and science of preparing and dispensing drugs and medicines
434,5681117,sleeping the state of being asleep
435,5768553,dreaming a series of mental images and emotions occurring during sleep I had a dream about you last night
436,1672607,ordinary not exceptional in any way especially in quality or ability or size or degree ordinary everyday objects ordinary decency an ordinary day an ordinary wine
437,485711,common having no special distinction or quality widely known or commonly encountered average or ordinary or usual the common man a common sailor the common cold a common nuisance followed common procedure it is common knowledge that she lives alone the common housefly a common brand of soap
438,1239619,knock knock against with force or violence My car bumped into the tree
439,1236164,strike hit against come into sudden contact with The car hit a tree He struck the table with his elbow
440,5718935,music music the sounds produced by singers or musical instruments or reproductions of such sounds
441,5718254,sound the subjective sensation of hearing something he strained to hear the faint sounds
442,8913434,republic of iraq a republic in the Middle East in western Asia the ancient civilization of Mesopotamia was in the area now known as Iraq
443,8919241,asur an ancient Assyrian city on the Tigris and traditional capital of Assyria just to the south of the modern city of Mosul in Iraq
444,2677097,regard connect closely and often incriminatingly This new ruling affects your business
445,13793504,involvement a connection of inclusion or containment he escaped involvement in the accident there was additional involvement of the liver and spleen
